IES.PADRE,MUNICIPIO,Programa.Académico,Nivel.de.Formación,Metodología,Sexo,Año,Graduados
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,35
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,58
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,UNIVERSITARIA,PRESENCIAL,MUJER,2016,53
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,99
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,UNIVERSITARIA,PRESENCIAL,MUJER,2016,95
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,106
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,UNIVERSITARIA,PRESENCIAL,MUJER,2016,85
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,99
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,108
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,UNIVERSITARIA,PRESENCIAL,MUJER,2016,1
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,UNIVERSITARIA,PRESENCIAL,MUJER,2016,2
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,UNIVERSITARIA,PRESENCIAL,MUJER,2016,1
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,5
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,1
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,UNIVERSITARIA,PRESENCIAL,MUJER,2016,8
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,UNIVERSITARIA,PRESENCIAL,MUJER,2016,11
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,1
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN LENGUAS MODERNAS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2016,5
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN LENGUAS MODERNAS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2016,1
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN LENGUAS MODERNAS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2016,12
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN LENGUAS MODERNAS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2016,6
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,9
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,22
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,MUJER,2016,53
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,MUJER,2016,27
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN MERCADEO Y PUBLICIDAD,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2016,1
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,25
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,23
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,UNIVERSITARIA,PRESENCIAL,MUJER,2016,33
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,UNIVERSITARIA,PRESENCIAL,MUJER,2016,19
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,TECNOLOGICA,PRESENCIAL,MUJER,2016,20
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,7
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,TECNOLOGICA,PRESENCIAL,MUJER,2016,24
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,4
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,19
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,TECNOLOGICA,PRESENCIAL,MUJER,2016,4
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,TECNOLOGICA,PRESENCIAL,MUJER,2016,6
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,5
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,27
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,26
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2016,5
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2016,4
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,TECNOLOGICA,PRESENCIAL,MUJER,2016,117
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,TECNOLOGICA,PRESENCIAL,MUJER,2016,70
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,56
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,51
5802,BOGOTÁ D.C.,ENFERMERIA,UNIVERSITARIA,PRESENCIAL,MUJER,2016,12
5802,BOGOTÁ D.C.,ENFERMERIA,UNIVERSITARIA,PRESENCIAL,MUJER,2016,5
5802,BOGOTÁ D.C.,ENFERMERIA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,2
5802,BOGOTÁ D.C.,ENFERMERIA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2016,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,46
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,TECNOLOGICA,PRESENCIAL,MUJER,2016,18
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,77
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,TECNOLOGICA,PRESENCIAL,MUJER,2016,11
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,TECNOLOGICA,PRESENCIAL,MUJER,2016,99
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,132
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,TECNOLOGICA,PRESENCIAL,MUJER,2016,125
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,131
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,21
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,TECNOLOGICA,PRESENCIAL,MUJER,2016,13
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,TECNOLOGICA,PRESENCIAL,MUJER,2016,21
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,15
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,61
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2016,4
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,41
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2016,3
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA AUTOMOTRIZ,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,122
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA AUTOMOTRIZ,TECNOLOGICA,PRESENCIAL,HOMBRE,2016,115
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA AUTOMOTRIZ,TECNOLOGICA,PRESENCIAL,MUJER,2016,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA AUTOMOTRIZ,TECNOLOGICA,PRESENCIAL,MUJER,2016,4
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,MUJER,2017,84
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,25
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2017,5
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,MUJER,2017,36
5802,BOGOTÁ D.C.,ESPECIALIZACION EN INNOVACION DOCENTE MEDIADA POR TIC,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,HOMBRE,2017,3
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,4
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2017,28
5802,BOGOTÁ D.C.,ESPECIALIZACION EN INNOVACION DOCENTE MEDIADA POR TIC,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,MUJER,2017,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,HOMBRE,2017,44
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,HOMBRE,2017,21
5802,BOGOTÁ D.C.,ESPECIALIZACION EN EDUCACION PARA LA SOSTENIBILIDAD AMBIENTAL,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,HOMBRE,2017,14
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,50
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE INGENIERIA HOSPITALARIA,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN TELECOMUNICACIONES INALAMBRICAS,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,2
5802,BOGOTÁ D.C.,ESPECIALIZACION EN EDUCACION PARA LA SOSTENIBILIDAD AMBIENTAL,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,MUJER,2017,17
5802,BOGOTÁ D.C.,ESPECIALIZACION EN EDUCACION PARA LA SOSTENIBILIDAD AMBIENTAL,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,MUJER,2017,4
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,29
5802,BOGOTÁ D.C.,ESPECIALIZACION EN AUTOMATIZACION INDUSTRIAL,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,3
5802,BOGOTÁ D.C.,ESPECIALIZACION EN AUTOMATIZACION INDUSTRIAL,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2017,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE INGENIERIA HOSPITALARIA,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN EDUCACION PARA LA SOSTENIBILIDAD AMBIENTAL,ESPECIALIZACION UNIVERSITARIA,VIRTUAL,HOMBRE,2017,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,10
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2017,12
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2017,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2017,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,MUJER,2017,5
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,ESPECIALIZACION UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,2
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN LENGUAS MODERNAS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,HOMBRE,2017,3
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN LENGUAS MODERNAS,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2017,3
5802,BOGOTÁ D.C.,TECNICO PROFESIONAL EN COMERCIO EXTERIOR Y NEGOCIOS INTERNACIONALES,FORMACION TECNICA PROFESIONAL,PRESENCIAL,MUJER,2017,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,34
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE COMERCIO EXTERIOR,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,64
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,48
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE COMERCIO EXTERIOR,TECNOLOGICA,PRESENCIAL,MUJER,2017,74
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE COMERCIO EXTERIOR,TECNOLOGICA,PRESENCIAL,MUJER,2017,61
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE COMERCIO EXTERIOR,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,49
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2017,5
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,25
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,39
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,35
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2017,3
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,18
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2017,5
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,TECNOLOGICA,PRESENCIAL,MUJER,2017,5
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,5
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,TECNOLOGICA,PRESENCIAL,MUJER,2017,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,3
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,TECNOLOGICA,PRESENCIAL,MUJER,2017,4
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,46
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,26
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,TECNOLOGICA,PRESENCIAL,MUJER,2017,31
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,TECNOLOGICA,PRESENCIAL,MUJER,2017,26
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,24
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2017,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,TECNOLOGICA,PRESENCIAL,MUJER,2017,25
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,TECNOLOGICA,PRESENCIAL,MUJER,2017,14
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,TECNOLOGICA,PRESENCIAL,MUJER,2017,114
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,162
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,TECNOLOGICA,PRESENCIAL,MUJER,2017,119
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,138
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,TECNOLOGICA,PRESENCIAL,MUJER,2017,44
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,15
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,TECNOLOGICA,PRESENCIAL,MUJER,2017,24
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,41
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,56
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2017,4
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA INDUSTRIAL,TECNOLOGICA,PRESENCIAL,MUJER,2017,3
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA AUTOMOTRIZ,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,122
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA AUTOMOTRIZ,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,127
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,TECNOLOGICA,PRESENCIAL,MUJER,2017,141
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,TECNOLOGICA,PRESENCIAL,MUJER,2017,97
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,54
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,49
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,15
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,TECNOLOGICA,PRESENCIAL,MUJER,2017,11
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,TECNOLOGICA,PRESENCIAL,MUJER,2017,21
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,9
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA AUTOMOTRIZ,TECNOLOGICA,PRESENCIAL,MUJER,2017,3
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,42
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,TECNOLOGICA,PRESENCIAL,HOMBRE,2017,65
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,TECNOLOGICA,PRESENCIAL,MUJER,2017,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN MECANICA AUTOMOTRIZ,TECNOLOGICA,PRESENCIAL,MUJER,2017,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,TECNOLOGICA,PRESENCIAL,MUJER,2017,12
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,TECNOLOGICA,PRESENCIAL,MUJER,2017,18
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,UNIVERSITARIA,PRESENCIAL,MUJER,2017,70
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,46
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,UNIVERSITARIA,PRESENCIAL,MUJER,2017,81
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,49
5802,BOGOTÁ D.C.,CONTADURIA PUBLICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,7
5802,BOGOTÁ D.C.,CONTADURIA PUBLICA,UNIVERSITARIA,PRESENCIAL,MUJER,2017,18
5802,BOGOTÁ D.C.,INGENIERIA MECATRONICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,9
5802,BOGOTÁ D.C.,INGENIERIA MECATRONICA,UNIVERSITARIA,PRESENCIAL,MUJER,2017,2
5802,BOGOTÁ D.C.,INGENIERIA MECATRONICA,UNIVERSITARIA,PRESENCIAL,MUJER,2017,3
5802,BOGOTÁ D.C.,INGENIERIA MECATRONICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,3
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,63
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,UNIVERSITARIA,PRESENCIAL,MUJER,2017,25
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,UNIVERSITARIA,PRESENCIAL,MUJER,2017,60
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,49
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,49
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,UNIVERSITARIA,PRESENCIAL,MUJER,2017,83
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,UNIVERSITARIA,PRESENCIAL,MUJER,2017,20
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,UNIVERSITARIA,PRESENCIAL,MUJER,2017,24
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,2
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,1
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,40
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,UNIVERSITARIA,PRESENCIAL,MUJER,2017,21
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,MUJER,2017,63
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,26
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,MUJER,2017,56
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,18
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,76
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,UNIVERSITARIA,PRESENCIAL,MUJER,2017,86
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,UNIVERSITARIA,PRESENCIAL,MUJER,2017,86
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,99
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,120
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,94
